codice,codice_parlante,utenza,cliente,data,imponibile,iva,totale,data_scadenza,stato_pagamento,data_pagamento,indirizzo_fatturazione,città_fatturazione
82cf742b-e8d0-40fc-88e0-4f3cd4d4e34c,FAT-05112023-003,4bef0ffe-e3ad-418b-98b4-255ce5c56088,3a4c0af5-3b0c-4e52-8513-ba091d7c1693,2023-11-05,301.7,66.37,368.07,2023-12-05,Pagata,2023-11-27,Piazza Modena 78,Cassina de' Pecchi
b1759e91-6edc-4413-af6d-e3c27afe4b7b,FAT-05032024-004,4bef0ffe-e3ad-418b-98b4-255ce5c56088,3a4c0af5-3b0c-4e52-8513-ba091d7c1693,2024-03-05,171.85,37.81,209.66,2024-04-04,Pagata,2024-04-06,Piazza Modena 78,Cassina de' Pecchi
3029c1db-80cb-469c-afcd-3440ea72bb54,FAT-05072024-007,4bef0ffe-e3ad-418b-98b4-255ce5c56088,3a4c0af5-3b0c-4e52-8513-ba091d7c1693,2024-07-05,249.55,54.9,304.45,2024-08-04,Pagata,2024-08-03,Piazza Modena 78,Cassina de' Pecchi
9c6182ac-5399-4977-af46-39df9225bd42,FAT-05112024-005,4bef0ffe-e3ad-418b-98b4-255ce5c56088,3a4c0af5-3b0c-4e52-8513-ba091d7c1693,2024-11-05,288.7,63.51,352.21,2024-12-05,Pagata,2024-12-05,Piazza Modena 78,Cassina de' Pecchi
eb0c3672-2629-467d-aa8f-1ce449a24284,FAT-05032025-011,4bef0ffe-e3ad-418b-98b4-255ce5c56088,3a4c0af5-3b0c-4e52-8513-ba091d7c1693,2025-03-05,166.5,36.63,203.13,2025-04-04,Pagata,2025-03-28,Piazza Modena 78,Cassina de' Pecchi
92a348c4-5555-4d25-b4e9-4e019d350863,FAT-05072025-015,4bef0ffe-e3ad-418b-98b4-255ce5c56088,3a4c0af5-3b0c-4e52-8513-ba091d7c1693,2025-07-05,244.2,53.72,297.92,2025-08-04,Pagata,2025-07-14,Piazza Modena 78,Cassina de' Pecchi
f4c3a02d-80b9-4ace-bffe-d4d39e016bc0,FAT-05112025-014,4bef0ffe-e3ad-418b-98b4-255ce5c56088,3a4c0af5-3b0c-4e52-8513-ba091d7c1693,2025-11-05,286.1,62.94,349.04,2025-12-05,Pagata,2025-11-25,Piazza Modena 78,Cassina de' Pecchi
3b8f2521-cbc3-4505-9f17-94b19f94d890,FAT-05032026-019,4bef0ffe-e3ad-418b-98b4-255ce5c56088,3a4c0af5-3b0c-4e52-8513-ba091d7c1693,2026-03-05,195.25,42.95,238.2,2026-04-04,Pagata,2026-04-03,Piazza Modena 78,Cassina de' Pecchi
3065b551-f124-4e1e-abd1-fcf461b5dcd0,FAT-05072026-018,4bef0ffe-e3ad-418b-98b4-255ce5c56088,3a4c0af5-3b0c-4e52-8513-ba091d7c1693,2026-07-05,270.2,59.44,329.64,2026-08-04,Scaduta,NULL,Piazza Modena 78,Cassina de' Pecchi
84e4f762-2417-4b8f-9548-43eb7dfe4227,FAT-25082025-014,0fe0114b-6e5e-49e0-acd6-44a18413189c,3a4c0af5-3b0c-4e52-8513-ba091d7c1693,2025-08-25,288.7,63.51,352.21,2025-09-24,Pagata,2025-09-20,Piazza Modena 78,Cassina de' Pecchi
7ecbca26-2940-4280-9470-243d7ce1555f,FAT-25122025-019,0fe0114b-6e5e-49e0-acd6-44a18413189c,3a4c0af5-3b0c-4e52-8513-ba091d7c1693,2025-12-25,192.5,42.35,234.85,2026-01-24,Pagata,2026-01-13,Piazza Modena 78,Cassina de' Pecchi
7e50ebe3-f569-473f-9000-da0128669c40,FAT-25042026-017,0fe0114b-6e5e-49e0-acd6-44a18413189c,3a4c0af5-3b0c-4e52-8513-ba091d7c1693,2026-04-25,189.75,41.74,231.49,2026-05-25,Pagata,2026-05-24,Piazza Modena 78,Cassina de' Pecchi
FAT-b3ff4256-0fe4-48d7-a919-958016be5f70,FAT-24052026-001,baaa6c1a-a6ed-4c48-997d-c35681b72b3d,912b260d-d6c3-4ea4-b743-f5987c5cedaf,2026-05-24,62.32,6.23,68.55,2026-06-23,Pagata,2026-06-14,Viale Leopardi 56,Nova Milanese
52b1b346-f5e8-480b-956d-4b9dd67e20fe,FAT-05072024-008,46e9a00e-0ac9-44c2-8658-d3d7489d0e79,a5c1bb1b-446c-4e66-a741-ef1e9ffefd3b,2024-07-05,153.5,33.77,187.27,2024-08-04,Pagata,2024-07-24,Largo Bembo 50,Carugate
706d1d9e-3947-4782-ab0e-4bcfde90bf92,FAT-05112024-006,46e9a00e-0ac9-44c2-8658-d3d7489d0e79,a5c1bb1b-446c-4e66-a741-ef1e9ffefd3b,2024-11-05,135.45,29.8,165.25,2024-12-05,Pagata,2024-11-07,Largo Bembo 50,Carugate
87f42fbe-73d3-40f7-aa37-665058933735,FAT-05032025-012,46e9a00e-0ac9-44c2-8658-d3d7489d0e79,a5c1bb1b-446c-4e66-a741-ef1e9ffefd3b,2025-03-05,101.2,22.26,123.46,2025-04-04,Pagata,2025-03-31,Largo Bembo 50,Carugate
5995952c-0412-4965-999d-9ea238d0224f,FAT-05072025-016,46e9a00e-0ac9-44c2-8658-d3d7489d0e79,a5c1bb1b-446c-4e66-a741-ef1e9ffefd3b,2025-07-05,148.3,32.63,180.93,2025-08-04,Annullata,NULL,Largo Bembo 50,Carugate
1c2e3796-8513-4cc5-9852-3b0a4eb4d5d5,FAT-05112025-015,46e9a00e-0ac9-44c2-8658-d3d7489d0e79,a5c1bb1b-446c-4e66-a741-ef1e9ffefd3b,2025-11-05,130.25,28.66,158.91,2025-12-05,Pagata,2025-11-29,Largo Bembo 50,Carugate
d06447d2-4b55-4a27-b5d1-c2e217f1e951,FAT-05032026-020,46e9a00e-0ac9-44c2-8658-d3d7489d0e79,a5c1bb1b-446c-4e66-a741-ef1e9ffefd3b,2026-03-05,109.0,23.98,132.98,2026-04-04,Pagata,2026-03-19,Largo Bembo 50,Carugate
6b228c2c-2469-4ae9-85e6-9ee9cba5051f,FAT-05042025-010,f5a28a0b-df52-4eb5-9387-204dd893f33a,d08e78e0-22a9-4613-b8c2-f12b3b65aeb2,2025-04-05,388.45,85.46,473.91,2025-05-05,Pagata,2025-04-20,Corso Como 132,Misinto
060c3028-3638-422b-8bc6-d376602e6700,FAT-05062025-015,f5a28a0b-df52-4eb5-9387-204dd893f33a,d08e78e0-22a9-4613-b8c2-f12b3b65aeb2,2025-06-05,378.35,83.24,461.59,2025-07-05,Pagata,2025-06-12,Corso Como 132,Misinto
8711048b-8284-4560-b166-c4c72455e28e,FAT-05082025-015,f5a28a0b-df52-4eb5-9387-204dd893f33a,d08e78e0-22a9-4613-b8c2-f12b3b65aeb2,2025-08-05,549.95,120.99,670.94,2025-09-04,Pagata,2025-08-23,Corso Como 132,Misinto
54b985da-487f-46de-b0be-29dd7cc108c4,FAT-05102025-015,f5a28a0b-df52-4eb5-9387-204dd893f33a,d08e78e0-22a9-4613-b8c2-f12b3b65aeb2,2025-10-05,461.7,101.57,563.27,2025-11-04,Pagata,2025-10-17,Corso Como 132,Misinto
5ff45758-18d6-4f06-969c-99ca39385e41,FAT-05122025-012,f5a28a0b-df52-4eb5-9387-204dd893f33a,d08e78e0-22a9-4613-b8c2-f12b3b65aeb2,2025-12-05,328.95,72.37,401.32,2026-01-04,Pagata,2025-12-20,Corso Como 132,Misinto
adeab9c4-bf86-49da-95b5-7a9f52e6fec9,FAT-05022026-021,f5a28a0b-df52-4eb5-9387-204dd893f33a,d08e78e0-22a9-4613-b8c2-f12b3b65aeb2,2026-02-05,253.55,55.78,309.33,2026-03-07,Pagata,2026-02-24,Corso Como 132,Misinto
e371b06e-42f9-4689-9599-3f5eab32f48e,FAT-05042026-012,f5a28a0b-df52-4eb5-9387-204dd893f33a,d08e78e0-22a9-4613-b8c2-f12b3b65aeb2,2026-04-05,344.25,75.73,419.98,2026-05-05,Pagata,2026-04-21,Corso Como 132,Misinto
c36a2a41-756c-4b01-bcb4-09b927ee1e1c,FAT-05062026-017,f5a28a0b-df52-4eb5-9387-204dd893f33a,d08e78e0-22a9-4613-b8c2-f12b3b65aeb2,2026-06-05,401.75,88.39,490.14,2026-07-05,Pagata,2026-06-20,Corso Como 132,Misinto
88be61ac-181d-4897-96b0-36c58f97d01f,FAT-25042025-009,f907e10b-b491-4a56-b2b1-3aa14f967bbe,463572d6-82c1-4330-8df9-badbbfb1ffeb,2025-04-25,32.9,3.29,36.19,2025-05-25,Pagata,2025-05-27,Corso Giulio Cesare 114,Truccazzano
b14ed2de-bafe-44fd-94a2-6e97f6dc3b94,FAT-25102025-013,f907e10b-b491-4a56-b2b1-3aa14f967bbe,463572d6-82c1-4330-8df9-badbbfb1ffeb,2025-10-25,45.92,4.59,50.51,2025-11-24,Pagata,2025-10-30,Corso Giulio Cesare 114,Truccazzano
2c617dd2-4a51-4ee9-9a7d-fa9a2ee7d2da,FAT-25042026-018,f907e10b-b491-4a56-b2b1-3aa14f967bbe,463572d6-82c1-4330-8df9-badbbfb1ffeb,2026-04-25,35.7,3.57,39.27,2026-05-25,Scaduta,NULL,Corso Giulio Cesare 114,Truccazzano
e198aea4-53f9-47f4-a57d-7bf797c253ed,FAT-25062023-004,f439803d-f5bf-4872-a8e1-25df47679da6,35763094-64f2-4192-86b9-66e31d691725,2023-06-25,50.95,5.1,56.05,2023-07-25,Pagata,2023-07-01,Via Puccini 43,Castelli Calepio
1baa3d2d-6733-4200-8e3c-3b378e48745f,FAT-25122023-006,f439803d-f5bf-4872-a8e1-25df47679da6,35763094-64f2-4192-86b9-66e31d691725,2023-12-25,65.2,6.52,71.72,2024-01-24,Pagata,2024-01-16,Via Puccini 43,Castelli Calepio
46bf69cc-f288-4775-9fc0-2d2c14a89b46,FAT-25062024-011,f439803d-f5bf-4872-a8e1-25df47679da6,35763094-64f2-4192-86b9-66e31d691725,2024-06-25,49.7,4.97,54.67,2024-07-25,Pagata,2024-07-08,Via Puccini 43,Castelli Calepio
18d06cd0-1670-4c0b-8264-409b5711e1f7,FAT-25122024-013,f439803d-f5bf-4872-a8e1-25df47679da6,35763094-64f2-4192-86b9-66e31d691725,2024-12-25,58.2,5.82,64.02,2025-01-24,Scaduta,NULL,Via Puccini 43,Castelli Calepio
af0f0c2b-f3fa-4c09-a19a-5b98de6724db,FAT-25062025-016,f439803d-f5bf-4872-a8e1-25df47679da6,35763094-64f2-4192-86b9-66e31d691725,2025-06-25,49.65,4.96,54.61,2025-07-25,Pagata,2025-06-26,Via Puccini 43,Castelli Calepio
34170aee-9ae5-4ded-ab91-e172a3500bcc,FAT-25122025-020,f439803d-f5bf-4872-a8e1-25df47679da6,35763094-64f2-4192-86b9-66e31d691725,2025-12-25,66.6,6.66,73.26,2026-01-24,Pagata,2025-12-29,Via Puccini 43,Castelli Calepio
21281cbc-4561-42a3-8ec1-ba7659861bb1,FAT-25062026-021,f439803d-f5bf-4872-a8e1-25df47679da6,35763094-64f2-4192-86b9-66e31d691725,2026-06-25,51.05,5.11,56.16,2026-07-25,Pagata,2026-07-27,Via Puccini 43,Castelli Calepio
b1ca4d69-30df-4eee-ada7-8545a5e8400c,FAT-05082025-016,b6da2aae-b946-4089-a164-8b07356829e4,710a268c-d8c3-4021-b118-925d42c9c692,2025-08-05,44.05,4.41,48.46,2025-09-04,Pagata,2025-08-10,Largo San Domenico 139,Crema
FAT-0379461e-0192-4663-9a4a-17b0fda498ea,FAT-07102025-001,b6da2aae-b946-4089-a164-8b07356829e4,710a268c-d8c3-4021-b118-925d42c9c692,2025-10-07,19.7,1.97,21.67,2025-11-06,Pagata,2025-10-26,Largo San Domenico 139,Crema
8df7543c-d6a1-4e63-a13f-dfb0bffebd54,FAT-25032026-011,f12847fd-985c-4a79-9a0f-df6b8ddead7f,c152811e-4923-4ef5-be43-c70c2d9234ae,2026-03-25,48.35,4.84,53.19,2026-04-24,Pagata,2026-03-27,Corso Dell'Aurora 74,Renate
437fa54a-4051-459b-b42a-4e49232a34fd,FAT-05092025-013,a764a9b6-0387-4535-b102-e955ced3b16e,5f734bd6-5614-429d-ba62-494a3741f89b,2025-09-05,46.85,4.69,51.54,2025-10-05,Pagata,2025-09-06,Vicolo San Biagio 68,Chiari
224ee0f3-b4d1-4573-b5cc-121559b0ca00,FAT-05032026-021,a764a9b6-0387-4535-b102-e955ced3b16e,5f734bd6-5614-429d-ba62-494a3741f89b,2026-03-05,33.0,3.3,36.3,2026-04-04,Pagata,2026-04-03,Vicolo San Biagio 68,Chiari
6d499428-e675-4849-982d-4c6501ec7074,FAT-15102025-021,2c8eeaa0-c803-430d-af91-eed8180ece7c,4117656f-1017-4083-af3c-0c37345e3db2,2025-10-15,221.5,22.15,243.65,2025-11-14,Pagata,2025-10-29,Vicolo Della Chiesa 55,Missaglia
cfa1b82f-c78a-4c01-84ac-0fa4f6b120ac,FAT-15022026-023,2c8eeaa0-c803-430d-af91-eed8180ece7c,4117656f-1017-4083-af3c-0c37345e3db2,2026-02-15,119.22,11.92,131.14,2026-03-17,Pagata,2026-02-16,Vicolo Della Chiesa 55,Missaglia
5dd550f2-3e8d-4abf-98ed-3b8520987ce2,FAT-15062026-024,2c8eeaa0-c803-430d-af91-eed8180ece7c,4117656f-1017-4083-af3c-0c37345e3db2,2026-06-15,192.06,19.21,211.27,2026-07-15,Scaduta,NULL,Vicolo Della Chiesa 55,Missaglia
39faa59b-bf8f-409d-a293-9c24fbd7f2d6,FAT-25022023-003,ba268179-6282-49dd-98ef-78c13246add2,d50156c1-9d8b-4629-86f3-11d13faf1b17,2023-02-25,42.8,4.28,47.08,2023-03-27,Scaduta,NULL,Piazza Pascoli 22,Cadorago
7ba2ebf7-2efb-4867-9495-92e019626f92,FAT-25082023-005,ba268179-6282-49dd-98ef-78c13246add2,d50156c1-9d8b-4629-86f3-11d13faf1b17,2023-08-25,61.99,6.2,68.19,2023-09-24,Pagata,2023-09-28,Piazza Pascoli 22,Cadorago
40d79f1c-179a-4529-b95e-2051808b9e3d,FAT-25022024-010,ba268179-6282-49dd-98ef-78c13246add2,d50156c1-9d8b-4629-86f3-11d13faf1b17,2024-02-25,42.8,4.28,47.08,2024-03-26,Pagata,2024-03-18,Piazza Pascoli 22,Cadorago
0b31d7bc-2c4a-490a-9ae2-2222941edb5d,FAT-25082024-007,ba268179-6282-49dd-98ef-78c13246add2,d50156c1-9d8b-4629-86f3-11d13faf1b17,2024-08-25,63.96,6.4,70.36,2024-09-24,Pagata,2024-09-13,Piazza Pascoli 22,Cadorago
c7f05c90-9b84-43af-b3ea-4a8c23c8c7a8,FAT-25022025-011,ba268179-6282-49dd-98ef-78c13246add2,d50156c1-9d8b-4629-86f3-11d13faf1b17,2025-02-25,42.8,4.28,47.08,2025-03-27,Pagata,2025-03-09,Piazza Pascoli 22,Cadorago
f5e51430-a7e5-451f-b35e-c33e96e655cb,FAT-25082025-015,ba268179-6282-49dd-98ef-78c13246add2,d50156c1-9d8b-4629-86f3-11d13faf1b17,2025-08-25,59.99,6.0,65.99,2025-09-24,Scaduta,NULL,Piazza Pascoli 22,Cadorago
bc75fa8a-3d5a-4806-bd96-e723b824794a,FAT-25022026-013,ba268179-6282-49dd-98ef-78c13246add2,d50156c1-9d8b-4629-86f3-11d13faf1b17,2026-02-25,38.6,3.86,42.46,2026-03-27,Pagata,2026-03-01,Piazza Pascoli 22,Cadorago
b22ad9e3-0b5b-4f98-b1dd-9318f662394e,FAT-15102026-002,e47ce469-ac67-4558-b439-f4676144e468,d7a684cd-d197-4aa1-9db1-74d02e3d189b,2026-10-15,544.9,119.88,664.78,2026-11-14,Pagata,2026-10-16,Viale Del Vespro 1,Barzanò
2e736280-44a7-4f1f-8c39-998fc279f016,FAT-15122026-002,e47ce469-ac67-4558-b439-f4676144e468,d7a684cd-d197-4aa1-9db1-74d02e3d189b,2026-12-15,336.75,74.08,410.83,2027-01-14,Pagata,2026-12-21,Viale Del Vespro 1,Barzanò
3715c75f-366b-44e1-9343-dd1a03f79295,FAT-15022027-001,e47ce469-ac67-4558-b439-f4676144e468,d7a684cd-d197-4aa1-9db1-74d02e3d189b,2027-02-15,308.15,67.79,375.94,2027-03-17,Pagata,2027-02-27,Viale Del Vespro 1,Barzanò
8d790844-1a2a-4bf5-9522-8624579ca469,FAT-15042027-002,e47ce469-ac67-4558-b439-f4676144e468,d7a684cd-d197-4aa1-9db1-74d02e3d189b,2027-04-15,372.55,81.96,454.51,2027-05-15,Pagata,2027-05-04,Viale Del Vespro 1,Barzanò
d13d420b-d52a-459f-9972-e5065e990013,FAT-15062027-001,e47ce469-ac67-4558-b439-f4676144e468,d7a684cd-d197-4aa1-9db1-74d02e3d189b,2027-06-15,419.95,92.39,512.34,2027-07-15,Pagata,2027-07-06,Viale Del Vespro 1,Barzanò
aa64854a-9c90-4876-b815-676a58bebc8c,FAT-15082027-002,e47ce469-ac67-4558-b439-f4676144e468,d7a684cd-d197-4aa1-9db1-74d02e3d189b,2027-08-15,672.15,147.87,820.02,2027-09-14,Pagata,2027-09-02,Viale Del Vespro 1,Barzanò
fa3f51e5-94a0-42b2-8e7a-575448a87137,FAT-15102027-001,e47ce469-ac67-4558-b439-f4676144e468,d7a684cd-d197-4aa1-9db1-74d02e3d189b,2027-10-15,477.3,105.01,582.31,2027-11-14,Pagata,2027-11-09,Viale Del Vespro 1,Barzanò
c3ceff40-529c-4d76-9a97-1c0153497a78,FAT-15122027-002,e47ce469-ac67-4558-b439-f4676144e468,d7a684cd-d197-4aa1-9db1-74d02e3d189b,2027-12-15,336.75,74.08,410.83,2028-01-14,Pagata,2028-01-03,Viale Del Vespro 1,Barzanò
89e0faf0-75ad-431d-8ef2-e470d86816da,FAT-15022028-001,e47ce469-ac67-4558-b439-f4676144e468,d7a684cd-d197-4aa1-9db1-74d02e3d189b,2028-02-15,297.75,65.5,363.25,2028-03-16,Scaduta,NULL,Viale Del Vespro 1,Barzanò
7a5326c6-a074-49c4-bb01-05b2fb3066ea,FAT-15042028-001,e47ce469-ac67-4558-b439-f4676144e468,d7a684cd-d197-4aa1-9db1-74d02e3d189b,2028-04-15,305.4,67.19,372.59,2028-05-15,Pagata,2028-05-05,Viale Del Vespro 1,Barzanò
8450bc8c-c0d7-4d17-bfcc-2238c2b13346,FAT-15062028-001,e47ce469-ac67-4558-b439-f4676144e468,d7a684cd-d197-4aa1-9db1-74d02e3d189b,2028-06-15,425.15,93.53,518.68,2028-07-15,Scaduta,NULL,Viale Del Vespro 1,Barzanò
FAT-49be9c66-de66-4794-adf8-032e6a530db0,FAT-21072028-001,e47ce469-ac67-4558-b439-f4676144e468,d7a684cd-d197-4aa1-9db1-74d02e3d189b,2028-07-21,517.7,113.89,631.59,2028-08-20,Pagata,2028-08-10,Viale Del Vespro 1,Barzanò
71365854-5a38-4c0a-92d9-5cc74b932c3d,FAT-25022025-012,62e5ba5b-1d67-4d18-b1e4-346cf94ed405,bedbe0cd-0920-4f21-9020-ebd48ad774ac,2025-02-25,51.2,5.12,56.32,2025-03-27,Pagata,2025-03-10,Piazza Della Libertà 127,Cernusco sul Naviglio
36dcfcc1-4131-4f63-bc32-690b9bf55ec1,FAT-25082025-016,62e5ba5b-1d67-4d18-b1e4-346cf94ed405,bedbe0cd-0920-4f21-9020-ebd48ad774ac,2025-08-25,67.85,6.79,74.64,2025-09-24,Pagata,2025-09-04,Piazza Della Libertà 127,Cernusco sul Naviglio
4110b751-5150-4fe0-9918-46ffef426614,FAT-25022026-014,62e5ba5b-1d67-4d18-b1e4-346cf94ed405,bedbe0cd-0920-4f21-9020-ebd48ad774ac,2026-02-25,47.0,4.7,51.7,2026-03-27,Pagata,2026-02-27,Piazza Della Libertà 127,Cernusco sul Naviglio
48e4c2cd-5c2f-4c13-82b1-58542795ba8e,FAT-05052026-011,e442a94c-8e19-4546-b8ea-18c926c158e6,2d25287a-d3b3-414b-acc3-091a8e743658,2026-05-05,63.55,6.36,69.91,2026-06-04,Pagata,2026-05-31,Largo San Domenico 139,Crema
17c89267-6972-4ba9-bac8-b98e5af4f30f,FAT-25042024-002,6447b422-8fa1-4ee4-939a-805a3521ae21,516a110a-548b-40a7-b0e9-621e2c8bf818,2024-04-25,45.55,4.55,50.1,2024-05-25,Pagata,2024-05-20,Vicolo Pavese 80,Verdello
a84fde8a-396f-4f5a-b57f-2ab4c9271e06,FAT-25102024-007,6447b422-8fa1-4ee4-939a-805a3521ae21,516a110a-548b-40a7-b0e9-621e2c8bf818,2024-10-25,67.95,6.8,74.75,2024-11-24,Pagata,2024-11-16,Vicolo Pavese 80,Verdello
FAT-ee69b159-6a9e-4bd3-9342-656db72cff62,FAT-07032025-001,6447b422-8fa1-4ee4-939a-805a3521ae21,516a110a-548b-40a7-b0e9-621e2c8bf818,2025-03-07,44.2,4.42,48.62,2025-04-06,Pagata,2025-03-26,Vicolo Pavese 80,Verdello
d7dec48b-8a03-47cb-a5d8-f08d97e277a7,FAT-15082025-015,9199ab3b-8d63-4841-9141-19dc394ffe8f,28611744-eeb9-4deb-9bfd-ec6ad1a386cb,2025-08-15,240.77,24.08,264.85,2025-09-14,Annullata,NULL,Vicolo Pavese 80,Verdello
cc1c458e-c386-412c-a295-f93cd65908b0,FAT-15122025-017,9199ab3b-8d63-4841-9141-19dc394ffe8f,28611744-eeb9-4deb-9bfd-ec6ad1a386cb,2025-12-15,191.67,19.17,210.84,2026-01-14,Pagata,2025-12-22,Vicolo Pavese 80,Verdello
a56a12a0-ce19-49b8-b42d-cd151c90b427,FAT-15042026-019,9199ab3b-8d63-4841-9141-19dc394ffe8f,28611744-eeb9-4deb-9bfd-ec6ad1a386cb,2026-04-15,125.68,12.57,138.25,2026-05-15,Pagata,2026-05-18,Vicolo Pavese 80,Verdello
1f617b7b-1ac5-4bcb-99ad-f111740aefc4,FAT-15082026-002,9199ab3b-8d63-4841-9141-19dc394ffe8f,28611744-eeb9-4deb-9bfd-ec6ad1a386cb,2026-08-15,243.47,24.35,267.82,2026-09-14,Pagata,2026-09-15,Vicolo Pavese 80,Verdello
de6199fa-eafe-4049-9d42-fba02c5b33a8,FAT-15122026-003,9199ab3b-8d63-4841-9141-19dc394ffe8f,28611744-eeb9-4deb-9bfd-ec6ad1a386cb,2026-12-15,180.87,18.09,198.96,2027-01-14,Pagata,2027-01-18,Vicolo Pavese 80,Verdello
FAT-7a89abca-79bc-4349-9d41-5f8800edbdd8,FAT-06012027-001,9199ab3b-8d63-4841-9141-19dc394ffe8f,28611744-eeb9-4deb-9bfd-ec6ad1a386cb,2027-01-06,55.06,5.51,60.57,2027-02-05,Pagata,2027-01-20,Vicolo Pavese 80,Verdello
68d7aa5b-c380-4543-964b-f666c60ad838,FAT-05122024-007,79db9407-bd6b-4b17-9aed-e5727dbfd760,07f3dac7-0016-4b6c-9b38-6caa03bf2042,2024-12-05,87.89,8.79,96.68,2025-01-04,Pagata,2024-12-22,Corso Camelie 16,Veduggio con Colzano
b5b3ebbe-e538-4563-bf89-5b4cc1d78cb5,FAT-05062025-016,79db9407-bd6b-4b17-9aed-e5727dbfd760,07f3dac7-0016-4b6c-9b38-6caa03bf2042,2025-06-05,59.99,6.0,65.99,2025-07-05,Pagata,2025-06-22,Corso Camelie 16,Veduggio con Colzano
7ea03f18-f487-4abf-bd90-69830a79a2cb,FAT-05122025-013,79db9407-bd6b-4b17-9aed-e5727dbfd760,07f3dac7-0016-4b6c-9b38-6caa03bf2042,2025-12-05,89.89,8.99,98.88,2026-01-04,Pagata,2025-12-07,Corso Camelie 16,Veduggio con Colzano
832306d5-3a1a-493c-bf68-2cbc7a4da469,FAT-05062026-018,79db9407-bd6b-4b17-9aed-e5727dbfd760,07f3dac7-0016-4b6c-9b38-6caa03bf2042,2026-06-05,63.99,6.4,70.39,2026-07-05,Pagata,2026-06-29,Corso Camelie 16,Veduggio con Colzano
bdab01f6-bf22-4ce4-9bed-3ba9864577f8,FAT-15122025-018,c9249712-baa8-4632-9139-aa2e2dd151e1,e8682c9b-f604-4d0f-9a8a-6a7e68730ccd,2025-12-15,41.35,4.14,45.49,2026-01-14,Pagata,2025-12-25,Piazza Papaveri 58,Calco
e2290db6-60fe-428d-b3b8-29996c4331b7,FAT-15062026-025,c9249712-baa8-4632-9139-aa2e2dd151e1,e8682c9b-f604-4d0f-9a8a-6a7e68730ccd,2026-06-15,41.3,4.13,45.43,2026-07-15,Pagata,2026-07-07,Piazza Papaveri 58,Calco
289db151-5b15-4028-b95e-273c65448a27,FAT-15022025-016,bf1aa5d4-371a-4a60-a6be-dd0e5f04487e,f13fd493-5773-4a21-bebd-bbaa8b5cbcf9,2025-02-15,205.5,45.21,250.71,2025-03-17,Pagata,2025-03-12,Via Don Minzoni 51,Lentate sul Seveso
59d115a0-742a-4477-b90d-a0c38bc01c9f,FAT-15062025-020,bf1aa5d4-371a-4a60-a6be-dd0e5f04487e,f13fd493-5773-4a21-bebd-bbaa8b5cbcf9,2025-06-15,239.0,52.58,291.58,2025-07-15,Pagata,2025-07-12,Via Don Minzoni 51,Lentate sul Seveso
fc9983ce-d45e-4474-858f-707627f1d226,FAT-15102025-022,bf1aa5d4-371a-4a60-a6be-dd0e5f04487e,f13fd493-5773-4a21-bebd-bbaa8b5cbcf9,2025-10-15,377.25,83.0,460.25,2025-11-14,Pagata,2025-11-10,Via Don Minzoni 51,Lentate sul Seveso
848dbffc-988f-45a7-b467-f205c5368f8b,FAT-15022026-024,bf1aa5d4-371a-4a60-a6be-dd0e5f04487e,f13fd493-5773-4a21-bebd-bbaa8b5cbcf9,2026-02-15,223.7,49.21,272.91,2026-03-17,Pagata,2026-03-21,Via Don Minzoni 51,Lentate sul Seveso
fec65e78-1809-44e7-a88e-9496b06c4391,FAT-15062026-026,bf1aa5d4-371a-4a60-a6be-dd0e5f04487e,f13fd493-5773-4a21-bebd-bbaa8b5cbcf9,2026-06-15,259.8,57.16,316.96,2026-07-15,Pagata,2026-07-20,Via Don Minzoni 51,Lentate sul Seveso
a742d558-2645-4c18-a603-c43d1648a5f4,FAT-05032026-022,ad70c3eb-cf01-42ef-83fd-a781d82aeca8,62f736f9-07ae-4e9d-84bd-4bd01d625e55,2026-03-05,58.2,5.82,64.02,2026-04-04,Pagata,2026-03-25,Corso Trento 131,Valmadrera
69fc597b-2db1-48e2-ba73-164cf5e14747,FAT-25022024-011,a110f5ee-31c3-4260-a4d7-ddabfa0c9de4,b1cbbb84-84c9-450b-ad44-c1d7ef311edc,2024-02-25,42.8,4.28,47.08,2024-03-26,Annullata,NULL,Viale XX Settembre 112,Cadorago
fe3f9359-9638-4f3f-9c1a-911e3076a2fe,FAT-25082024-008,a110f5ee-31c3-4260-a4d7-ddabfa0c9de4,b1cbbb84-84c9-450b-ad44-c1d7ef311edc,2024-08-25,59.96,6.0,65.96,2024-09-24,Pagata,2024-08-30,Viale XX Settembre 112,Cadorago
dc6790f3-353f-4f2c-b66d-8be61b0979d2,FAT-25022025-013,a110f5ee-31c3-4260-a4d7-ddabfa0c9de4,b1cbbb84-84c9-450b-ad44-c1d7ef311edc,2025-02-25,38.6,3.86,42.46,2025-03-27,Pagata,2025-03-27,Viale XX Settembre 112,Cadorago
17b8db92-3e63-4fd3-bf6a-ea3a706a0919,FAT-25082025-017,a110f5ee-31c3-4260-a4d7-ddabfa0c9de4,b1cbbb84-84c9-450b-ad44-c1d7ef311edc,2025-08-25,63.99,6.4,70.39,2025-09-24,Pagata,2025-09-15,Viale XX Settembre 112,Cadorago
4fcf2f5c-436f-4fd3-92f6-a8a66e466830,FAT-25022026-015,a110f5ee-31c3-4260-a4d7-ddabfa0c9de4,b1cbbb84-84c9-450b-ad44-c1d7ef311edc,2026-02-25,42.8,4.28,47.08,2026-03-27,Pagata,2026-03-12,Viale XX Settembre 112,Cadorago
